0
455, 1760,  2005,  260, 2060,  2175,  303, 2330,  2415,  343, 2490,  3435,  
475, 1955,  2060,  274, 2125,  2235,  314, 2365,  2460,  358, 2560,  2625,  
149, 1225,  1455,  292, 2280,  2385,  334, 2440,  2495,  361, 2570,  2640,  
470, 1880,  1955,  261, 2060,  2175,  318, 2380,  2550,  371, 2600,  2830,  
344, 2490,  2560,  386, 2650,  2990,  
450, 1705,  1995,  287, 2260,  2325,  324, 2395,  2490,  391, 2665,  2895,  
465, 1830,  2000,  275, 2160,  2530,  409, 2730,  2790,  
144, 1210,  1550,  302, 2330,  2610,  421, 2770,  3440,  

1
171, 1310,  1950,  491, 2015,  2115,  279, 2200,  2390,  342, 2480,  3830,  
173, 1320,  1840,  493, 2020,  2105,  277, 2185,  2255,  312, 2360,  2410,  357, 2555,  3345,  
175, 1325,  1890,  476, 1955,  2005,  256, 2050,  2225,  305, 2335,  2395,  387, 2650,  3375,  
170, 1310,  1925,  489, 2010,  2100,  283, 2230,  2300,  389, 2655,  3380,  
447, 1530,  1855,  259, 2060,  2120,  298, 2315,  2430,  390, 2660,  3385,  
180, 1345,  1855,  477, 1960,  2030,  293, 2290,  2360,  392, 2665,  3280,  
443, 1455,  1910,  294, 2300,  2365,  348, 2520,  2610,  394, 2670,  3420,  
72, 935,  2465,  408, 2720,  3415,  
150, 1225,  1840,  482, 1975,  2045,  272, 2105,  2525,  410, 2730,  3280,  
446, 1445,  1930,  264, 2070,  2225,  346, 2500,  2695,  412, 2740,  3425,  
197, 1435,  2005,  299, 2320,  2410,  388, 2655,  2705,  415, 2750,  2810,  
179, 1335,  1840,  473, 1915,  2010,  266, 2075,  2185,  323, 2395,  2465,  385, 2650,  2705,  416, 2760,  3360,  
441, 1450,  2390,  339, 2460,  2510,  376, 2620,  2705,  417, 2760,  3390,  
448, 1535,  1995,  254, 2045,  2190,  307, 2335,  2435,  364, 2575,  2710,  418, 2760,  3390,  
188, 1380,  1855,  484, 1990,  2040,  288, 2260,  2330,  325, 2405,  2500,  367, 2590,  2720,  419, 2765,  3330,  
194, 1405,  2110,  309, 2340,  2390,  356, 2550,  2725,  422, 2785,  2835,  
174, 1320,  2035,  297, 2310,  2480,  396, 2680,  2730,  423, 2790,  3405,  
102, 1055,  2270,  326, 2415,  2525,  383, 2645,  2735,  424, 2790,  3335,  
187, 1375,  1945,  488, 2005,  2080,  284, 2235,  2295,  335, 2450,  2515,  381, 2640,  2730,  425, 2790,  3295,  
117, 1115,  1905,  478, 1960,  2025,  267, 2080,  2160,  306, 2335,  2405,  355, 2550,  2615,  395, 2670,  2765,  428, 2810,  3475,  
193, 1400,  2000,  310, 2350,  2420,  362, 2570,  2640,  398, 2700,  2770,  429, 2815,  3345,  
442, 1455,  1950,  486, 2000,  2075,  273, 2120,  2170,  320, 2395,  2490,  369, 2595,  2725,  430, 2820,  3295,  
145, 1210,  2275,  406, 2720,  2780,  431, 2830,  3505,  
182, 1350,  1920,  479, 1965,  2060,  291, 2275,  2485,  360, 2570,  2645,  399, 2700,  2780,  433, 2835,  3420,  
168, 1300,  2005,  401, 2705,  2780,  435, 2845,  3410,  
62, 895,  2420,  407, 2720,  2790,  437, 2850,  3425,  
136, 1190,  1935,  494, 2025,  2090,  276, 2180,  2245,  300, 2325,  2395,  345, 2495,  2700,  414, 2745,  2810,  438, 2860,  3420,  
196, 1420,  2290,  315, 2365,  2445,  380, 2640,  2700,  413, 2745,  2805,  439, 2870,  3425,  
147, 1215,  1940,  490, 2015,  2085,  282, 2225,  2430,  403, 2715,  2800,  440, 2875,  3445,  
192, 1400,  1895,  480, 1965,  2735,  
181, 1345,  1975,  496, 2030,  2105,  
155, 1245,  1980,  497, 2030,  2110,  
191, 1395,  1980,  498, 2030,  2105,  
195, 1410,  1985,  500, 2035,  2130,  
184, 1365,  1985,  501, 2035,  2100,  

2
444, 1460,  1970,  495, 2025,  2125,  285, 2240,  2305,  329, 2430,  2495,  359, 2565,  2630,  
467, 1860,  1950,  269, 2085,  2165,  321, 2395,  2460,  366, 2575,  2700,  
178, 1330,  2020,  311, 2355,  2450,  368, 2595,  2715,  
185, 1370,  1975,  499, 2030,  2220,  290, 2270,  2370,  372, 2610,  2730,  
451, 1720,  2055,  295, 2305,  2415,  375, 2615,  2705,  
459, 1795,  1870,  268, 2080,  2190,  322, 2395,  2595,  379, 2640,  2705,  
469, 1875,  2160,  296, 2305,  2380,  353, 2540,  2615,  393, 2670,  3420,  
